GeoFIPS	GeoArea_Name	Economic_Measure_Name	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 37107	Lenoir, NC	   Construction	85237	84962	92309	88409	92337	95834	99618	99720	88835	90677	94412	111600	116873	113366	115088	119357	129307	129801	137201
 37107	Lenoir, NC	    Construction of buildings	12890	13873	13101	11022	11772	13325	13776	13514	13354	12983	12917	16280	15792	15788	14165	13446	13097	14388	15139
 37107	Lenoir, NC	    Heavy and civil engineering construction	23694	23080	32604	32245	34781	31545	27145	27900	24460	24427	27703	33893	44030	43033	42253	46986	48507	48625	46482
 37107	Lenoir, NC	    Specialty trade contractors	48653	48009	46604	45142	45784	50964	58697	58306	51021	53267	53792	61427	57051	54545	58670	58925	67703	66788	75580
 37107	Lenoir, NC	   Manufacturing	221252	209495	213141	233224	233377	204265	205436	192394	174019	180190	246121	280689	316528	349511	363766	369583	415110	439834	464945
 37107	Lenoir, NC	    Durable goods manufacturing	96195	106668	113161	121856	151386	137162	140192	138726	118547	117811	139290	154542	171689	188711	196942	190208	203910	205065	205350
 37107	Lenoir, NC	     Wood product manufacturing	202	106	132	(D)	885	(D)	(D)	(D)	613	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Nonmetallic mineral product manufacturing	15092	15344	17640	21398	24001	5645	6355	4041	3265	2371	14197	14875	(D)	14856	(D)	13324	12216	11579	11446
 37107	Lenoir, NC	     Primary metal manufacturing	5	4	20	4	-4	-19	86	61	-42	(D)	(D)	(D)	49	40	10	-8	-33	-15	-13
 37107	Lenoir, NC	     Fabricated metal product manufacturing	18642	14509	5675	6832	8649	7866	4598	4376	3361	2452	2922	3307	3780	3746	4412	4527	4634	(D)	(D)
 37107	Lenoir, NC	     Machinery manufacturing	(D)	(D)	14001	13875	16455	14909	16458	(D)	(D)	15636	18759	19682	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Computer and electronic product manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Electrical equipment, appliance, and component manufacturing	46029	43655	47654	47613	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	54402	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Motor vehicles, bodies and trailers, and parts manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	457	74	17	(D)	(D)	(D)	-16
 37107	Lenoir, NC	     Other transportation equipment manufacturing	(D)	(D)	-3	-5	-11	(D)	(D)	-14	-114	-4	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Furniture and related product manufacturing	562	19617	20238	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Miscellaneous manufacturing	3119	3083	3398	3885	15533	16644	17910	20764	(D)	(D)	21961	22895	22891	24766	27988	(D)	27233	30428	30034
 37107	Lenoir, NC	    Nondurable goods manufacturing	125057	102827	99980	111368	81991	67103	65244	53668	55472	62379	106831	126147	144839	160800	166824	179375	211200	234769	259595
 37107	Lenoir, NC	     Food manufacturing	20271	19680	20661	22549	(D)	(D)	(D)	(D)	(D)	(D)	55882	74525	91251	98765	100805	108790	155358	177543	195651
 37107	Lenoir, NC	     Beverage and tobacco product manufacturing	(D)	53	178	156	216	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Textile mills	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Textile product mills	(D)	10328	10582	10270	9455	9605	9720	9416	7705	8871	9261	10177	9534	10408	10302	11064	11676	13368	13729
 37107	Lenoir, NC	     Apparel manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	55	10	6	-35	-76	-50	-21	-1	-7	4	5
 37107	Lenoir, NC	     Leather and allied product manufacturing	1	1	7	5	3	13	9	4	(D)	(D)	(D)	18	9	-1	-5	-1	-3	9	9
 37107	Lenoir, NC	     Paper manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	18622	(D)	(D)	(D)
 37107	Lenoir, NC	     Printing and related support activities	796	(D)	(D)	(D)	(D)	(D)	1015	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	59
 37107	Lenoir, NC	     Petroleum and coal products manufacturing	5	1	6	21	20	116	276	433	124	89	117	112	41	29	62	-1	2	30	34
 37107	Lenoir, NC	     Chemical manufacturing	(D)	(D)	(D)	57167	(D)	(D)	(D)	(D)	6753	8092	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	     Plastics and rubber products manufacturing	(D)	(D)	(D)	9956	1064	1198	1267	987	730	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	   Wholesale trade	40398	39262	38124	37018	41279	42119	47164	58133	60465	74426	61100	63374	60279	58123	53469	48162	52330	53060	54910
 37107	Lenoir, NC	   Retail trade	91302	94028	97446	100866	99190	96617	100684	95563	85882	91932	91236	82341	85996	87305	85411	89040	87160	93935	92828
 37107	Lenoir, NC	    Motor vehicle and parts dealers	20681	22103	23734	24313	24197	20144	21230	19771	15578	17753	16539	13393	14480	13932	13854	13828	13548	14154	14014
 37107	Lenoir, NC	    Furniture and home furnishings stores	3367	3562	3401	3603	3501	4430	5345	4611	2927	2766	2860	(D)	2919	2964	3069	4718	4634	6439	4117
 37107	Lenoir, NC	    Electronics and appliance stores	2200	2215	2358	2642	2763	3205	3070	2629	(D)	(D)	(D)	2587	(D)	2571	2086	2169	2023	2140	(D)
 37107	Lenoir, NC	    Building material and garden equipment and supplies dealers	4644	4421	6008	7552	7677	7711	8125	8054	7264	7159	7374	7459	7601	7908	7464	7286	7535	8219	8923
 37107	Lenoir, NC	    Food and beverage stores	19066	17270	14117	11761	11417	10869	11428	12130	12815	12144	12181	12824	13859	14589	14576	14311	14087	14448	14994
 37107	Lenoir, NC	    Health and personal care stores	6559	7697	8868	9194	11438	14467	16406	14894	15314	16518	16391	15816	17444	16943	17449	18864	18570	19704	19061
 37107	Lenoir, NC	    Gasoline stations	6951	7040	8888	9942	7478	6576	5537	4904	5849	9295	8146	4454	5100	6266	5837	6471	5419	6872	6559
 37107	Lenoir, NC	    Clothing and clothing accessories stores	4490	3886	3860	4206	3372	2852	2994	2862	2341	2527	2684	2316	2355	1925	1663	1404	1446	1413	1682
 37107	Lenoir, NC	    Sporting goods, hobby, musical instrument, and book stores	1829	1506	1474	1621	(D)	(D)	(D)	(D)	1814	2003	2040	(D)	2147	2161	2303	2157	2346	2873	(D)
 37107	Lenoir, NC	    General merchandise stores	12013	14140	15415	16287	16689	16423	16536	16615	16275	16199	16202	15193	14424	14767	13350	14061	13836	13784	13940
 37107	Lenoir, NC	    Miscellaneous store retailers	2785	2831	2226	2434	(D)	2264	2543	2927	2607	2436	2869	2579	2596	2335	2658	2673	2362	2348	2514
 37107	Lenoir, NC	    Nonstore retailers	6717	7357	7097	7311	6763	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	944	1102	1098	1354	1541	(D)
 37107	Lenoir, NC	   Transportation and warehousing	33448	34503	46590	50644	51090	47674	51018	62454	75077	58846	46244	43543	44909	41428	47445	45538	49418	58592	69790
 37107	Lenoir, NC	    Air transportation	(D)	2182	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	    Rail transportation	129	115	178	246	223	278	350	285	287	206	342	472	(D)	335	325	382	419	391	396
 37107	Lenoir, NC	    Water transportation	10	-61	-11	73	171	178	191	25	110	-140	-115	-55	5	-2	-7	-18	-13	60	60
 37107	Lenoir, NC	    Truck transportation	11813	11976	17739	19034	19834	21450	20697	22568	34737	28773	19583	16176	17048	16149	17467	17709	17220	19966	20621
 37107	Lenoir, NC	    Transit and ground passenger transportation	(D)	(D)	(D)	(D)	(D)	(D)	1295	2022	4709	4614	2496	1727	1313	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	    Pipeline transportation	15	-16	-9	-1	3	3	3	8	2	4	10	8	7	1	7	7	23	41	41
 37107	Lenoir, NC	    Scenic and sightseeing transportation	110	97	77	42	12	2	6	15	31	11	3	0	1	0	1	1	0	7	8
 37107	Lenoir, NC	    Support activities for transportation	4606	4696	8324	8778	7938	6738	6590	7290	6401	6675	7331	7785	8759	8865	8354	6507	6454	6005	(D)
 37107	Lenoir, NC	    Couriers and messengers	2706	2772	(D)	(D)	3593	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3780	3639	3865	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	    Warehousing and storage	(D)	(D)	8792	10629	8854	(D)	(D)	(D)	(D)	(D)	(D)	7394	10492	11358	13967	10560	(D)	(D)	(D)
 37107	Lenoir, NC	   Information	9559	9647	10128	10502	9949	9828	9399	8178	6569	6556	5812	5872	4944	4876	4959	4857	4706	5411	2982
 37107	Lenoir, NC	    Publishing industries (except Internet)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1581	(D)	(D)	(D)	(D)	(D)	(D)	785
 37107	Lenoir, NC	    Motion picture and sound recording industries	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	    Broadcasting (except Internet)	2054	1912	2333	2913	2858	2716	2290	(D)	(D)	(D)	285	(D)	210	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	    Internet publishing and broadcasting 8/	(D)	13	11	2	1	4	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)
 37107	Lenoir, NC	    Telecommunications	4116	4358	4745	4398	3822	3851	4025	4501	3897	4240	3600	3597	3017	3049	3072	3009	3179	(D)	(D)
 37107	Lenoir, NC	    Data processing, hosting, and related services	(D)	361	(D)	(D)	(D)	(D)	138	125	15	7	-13	8	1	1	2	0	0	1	1
 37107	Lenoir, NC	    Other information services 8/	9	11	11	1	3	9	15	23	7	18	30	21	4	2	3	1	1	2	2
 37107	Lenoir, NC	   Finance and insurance	27120	27218	24170	32003	34816	34018	37009	43903	40517	53904	38198	51210	40153	40966	42664	48276	48967	50179	41877
 37107	Lenoir, NC	    Monetary Authorities-central bank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 37107	Lenoir, NC	    Credit intermediation and related activities	16350	16751	13866	12461	18800	20329	22821	30824	27065	37738	17008	30290	16779	15232	13408	14963	15587	15609	15110
 37107	Lenoir, NC	    Securities, commodity contracts, and other financial investments and related activities	2349	1952	1001	4154	3937	2223	(D)	(D)	964	453	6264	6837	8315	8065	7540	(D)	(D)	(D)	4014
 37107	Lenoir, NC	    Insurance carriers and related activities	8418	8513	9298	14572	11669	11399	11762	11769	12366	13834	14068	13824	14884	17339	21385	22525	21262	21302	22700
 37107	Lenoir, NC	    Funds, trusts, and other financial vehicles	3	2	5	816	410	67	(D)	(D)	122	1879	858	259	175	330	331	(D)	(D)	(D)	53
 37107	Lenoir, NC	   Real estate and rental and leasing	9388	11370	13035	13607	13917	14684	13864	20595	15053	13209	12592	17070	19668	26059	27638	36703	38531	34326	35293
 37107	Lenoir, NC	    Real estate	6530	8215	10026	11060	10562	9989	9443	15558	9282	6508	6502	11911	16700	23124	23859	31321	33168	28309	29115
 37107	Lenoir, NC	    Rental and leasing services	2777	3077	2956	2518	3326	4686	4414	5032	4445	4809	4130	4307	2758	2827	3646	5189	5070	5866	6032
 37107	Lenoir, NC	    Lessors of nonfinancial intangible assets (except copyrighted works)	81	78	53	29	29	9	7	5	1326	1892	1960	852	210	108	133	193	293	151	146
 37107	Lenoir, NC	   Professional, scientific, and technical services	41228	44705	41963	38947	39879	41486	38768	41778	40981	40926	57931	74366	51300	41237	43707	44980	48729	51404	56105
 37107	Lenoir, NC	   Management of companies and enterprises	16522	9434	9831	15342	16237	19231	17827	17455	23171	18643	17196	17301	20117	19395	19829	20203	20884	24300	27166
 37107	Lenoir, NC	   Administrative and support and waste management and remediation services	27481	30255	32096	37574	47233	52610	53432	45406	45947	42933	53162	60161	63208	61736	63329	69240	71381	67563	67727
 37107	Lenoir, NC	    Administrative and support services	26260	28917	30723	35910	(D)	49686	(D)	(D)	42477	(D)	49041	56131	(D)	(D)	62937	68734	(D)	66640	66905
 37107	Lenoir, NC	    Waste management and remediation services	1221	1338	1373	1664	(D)	2924	(D)	(D)	3470	(D)	4121	4030	(D)	(D)	392	506	(D)	923	822
 37107	Lenoir, NC	   Educational services	3797	4956	4818	5025	4762	5725	5696	6615	7450	7657	6998	7406	7599	7619	7357	9241	14183	14633	14682
 37107	Lenoir, NC	   Health care and social assistance	103978	110248	117024	118517	123812	125166	133947	147823	152228	150026	138874	143919	141954	134683	140761	134369	128051	119630	132199
 37107	Lenoir, NC	    Ambulatory health care services	68350	71288	73336	77116	79849	76841	83245	93645	97424	92809	92376	96684	95671	87760	92573	88003	83331	71154	77050
 37107	Lenoir, NC	    Hospitals	86	97	182	19	21	228	686	1161	1173	562	636	754	1267	1213	1506	1043	(D)	(D)	(D)
 37107	Lenoir, NC	    Nursing and residential care facilities	20502	22329	25125	30818	32660	37199	38577	41456	41850	43344	33486	33174	32437	33240	33201	31724	29484	30362	34387
 37107	Lenoir, NC	    Social assistance	15040	16534	18381	10564	11282	10898	11439	11561	11781	13311	12376	13307	12579	12470	13481	13599	(D)	(D)	(D)
 37107	Lenoir, NC	   Arts, entertainment, and recreation	4174	4424	4305	4002	4063	4210	4610	4360	4827	4586	4589	4891	3917	2750	3401	3180	2817	3495	3451
 37107	Lenoir, NC	    Performing arts, spectator sports, and related industries	1057	1073	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1952	1330	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	    Museums, historical sites, and similar institutions	-1	0	2	0	0	1	4	0	11	0	96	126	83	1	41	57	70	46	49
 37107	Lenoir, NC	    Amusement, gambling, and recreation industries	3118	3351	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2813	2504	(D)	(D)	(D)	(D)	(D)	(D)
 37107	Lenoir, NC	   Accommodation and food services	23368	23573	22791	26599	26989	27700	30107	27283	26789	28306	28266	31107	31444	34240	36076	35128	36571	36274	36944
 37107	Lenoir, NC	    Accommodation	1437	1398	1419	1466	1456	1662	1933	1497	1022	1669	1797	2226	2206	2407	2383	2226	2423	1731	1471
 37107	Lenoir, NC	    Food services and drinking places	21931	22175	21372	25133	25533	26038	28174	25786	25767	26637	26469	28881	29238	31833	33693	32902	34148	34543	35473
 37107	Lenoir, NC	   Other services (except government and government enterprises)	50863	55400	54430	54326	56221	56665	52983	49880	49643	52884	54847	57764	56869	59062	59639	58987	57605	59451	60990
 37107	Lenoir, NC	    Repair and maintenance	14291	15737	14893	15025	15846	15919	14385	12151	12065	13436	14567	15603	14996	14798	15171	15443	14813	16070	16698
 37107	Lenoir, NC	    Personal and laundry services	17916	19650	18189	17654	18900	18895	16102	13870	13869	16280	17264	18447	18046	18536	17914	17325	17118	16872	17214
 37107	Lenoir, NC	    Religious, grantmaking, civic, professional, and similar organizations	14154	15694	16665	16737	16621	16786	17123	18243	18687	18786	18385	19222	19182	20497	21297	21379	21238	21382	21747
 37107	Lenoir, NC	    Private households	4502	4319	4683	4910	4854	5065	5373	5616	5022	4382	4631	4492	4645	5231	5257	4840	4436	5127	5331
 37107	Lenoir, NC	  Government and government enterprises	263917	266206	276295	289516	298826	310792	326531	334153	331300	331182	324371	325200	323536	311687	320915	325795	338383	348271	353536
 37107	Lenoir, NC	   Federal civilian	17904	18712	19110	20601	21033	20986	22027	21617	20996	20398	20804	21395	15945	15479	16272	16602	16934	17919	17784
 37107	Lenoir, NC	   Military	2131	2897	4280	4241	4703	4568	4696	5274	5791	5572	5424	4918	4607	4228	3961	4082	3933	4120	4287
 37107	Lenoir, NC	   State and local	243882	244597	252905	264674	273090	285238	299808	307262	304513	305212	298143	298887	302984	291980	300682	305111	317516	326232	331465
 37107	Lenoir, NC	    State government	104414	104085	106650	109729	114249	117929	122192	124953	124467	126272	123550	120350	120023	114053	114626	116161	120215	124099	127338
 37107	Lenoir, NC	    Local government	139468	140512	146255	154945	158841	167309	177616	182309	180046	178940	174593	178537	182961	177927	186056	188950	197301	202133	204127
 37109	Lincoln, NC	Personal income (thousands of dollars)	1573617	1612546	1630491	1842403	1996422	2182379	2356160	2471365	2410578	2459333	2608153	2785924	2886721	3089672	3262471	3395992	3609511	3839254	4062577
 37109	Lincoln, NC	Population (persons) 2/	65352	66400	67444	68267	69902	72179	74139	76143	77573	78134	78297	78729	79111	79446	80607	81229	82557	84092	86111
 37109	Lincoln, NC	Per capita personal income (dollars)	24079	24285	24175	26988	28560	30236	31780	32457	31075	31476	33311	35386	36490	38890	40474	41808	43721	45655	47178
 37109	Lincoln, NC	Earnings by place of work	757815	788029	802351	842240	899036	996128	1079253	1058224	965191	996852	999732	1094529	1166546	1229018	1284390	1344224	1396434	1464132	1610413
 37109	Lincoln, NC	 Less: Contributions for government social insurance 3/	89627	92207	96565	99830	107592	117825	128599	127556	118616	121582	113770	120183	144626	151001	158042	166879	172510	180552	198525
 37109	Lincoln, NC	  Employee and self-employed contributions for government social insurance	47239	49526	50468	52953	57178	63014	68712	67892	64699	67334	56324	59220	79880	83960	87829	93614	98440	105714	115594
 37109	Lincoln, NC	  Employer contributions for government social insurance	42388	42681	46097	46877	50414	54811	59887	59664	53917	54248	57446	60963	64746	67041	70213	73265	74070	74838	82931
 37109	Lincoln, NC	 Plus: Adjustment for residence 4/	494331	486480	475535	577235	630191	666783	702854	728957	697169	700438	798448	827846	882737	940365	985702	1054007	1139209	1218778	1243952
 37109	Lincoln, NC	 Equals: Net earnings by place of residence	1162519	1182302	1181321	1319645	1421635	1545086	1653508	1659625	1543744	1575708	1684410	1802192	1904657	2018382	2112050	2231352	2363133	2502358	2655840
 37109	Lincoln, NC	 Plus: Dividends, interest, and rent 5/	161952	159809	160096	213750	238195	268033	302047	346030	325764	323805	360628	407613	393617	433495	494432	501109	545644	589256	601572
 37109	Lincoln, NC	 Plus: Personal current transfer receipts	249146	270435	289074	309008	336592	369260	400605	465710	541070	559820	563115	576119	588447	637795	655989	663531	700734	747640	805165
 37109	Lincoln, NC	 Wages and salaries	551206	570203	579659	601546	635515	695941	764557	757875	684568	699724	707729	747441	783488	813994	866889	943066	989641	1047698	1165462
 37109	Lincoln, NC	 Supplements to wages and salaries	123647	129170	139369	147523	160626	172929	188626	188271	179499	182384	177355	192049	196854	210800	216748	228547	237432	248469	270254
 37109	Lincoln, NC	  Employer contributions for employee pension and insurance funds 6/	81259	86489	93272	100646	110212	118118	128739	128607	125582	128136	119909	131086	132108	143759	146535	155282	163362	173631	187323
 37109	Lincoln, NC	 Proprietors' income 7/	82962	88656	83323	93171	102895	127258	126070	112078	101124	114744	114648	155039	186204	204224	200753	172611	169361	167965	174697
 37109	Lincoln, NC	  Farm proprietors' income	6182	4496	4270	7154	9215	7192	5794	2893	-469	767	1580	2508	7654	10947	11840	4803	7367	778	-80
 37109	Lincoln, NC	  Nonfarm proprietors' income	76780	84160	79053	86017	93680	120066	120276	109185	101593	113977	113068	152531	178550	193277	188913	167808	161994	167187	174777
 37109	Lincoln, NC	 Farm earnings	7868	6710	5971	8677	10435	8291	6857	3982	528	1608	2680	3946	9147	12438	13279	6498	8983	2122	1592
 37109	Lincoln, NC	 Nonfarm earnings	749947	781319	796380	833563	888601	987837	1072396	1054242	964663	995244	997052	1090583	1157399	1216580	1271111	1337726	1387451	1462010	1608821
 37109	Lincoln, NC	  Private nonfarm earnings	621833	646504	652376	679114	725600	813747	886286	860185	765535	793386	800144	891614	954494	1013610	1060110	1113277	1154420	1217156	1351498
 37109	Lincoln, NC	   Forestry, fishing, and related activities	(D)	(D)	(D)	(D)	(D)	(D)	1605	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37109	Lincoln, NC	    Forestry and logging	397	398	394	420	431	561	(D)	(D)	(D)	(D)	1060	1168	(D)	(D)	(D)	1404	1200	920	1196
 37109	Lincoln, NC	    Fishing, hunting and trapping	8	7	17	33	22	4	21	12	(D)	(D)	21	26	30	31	55	57	63	46	47
 37109	Lincoln, NC	    Support activities for agriculture and forestry	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1260	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
