,Series ID	Region Name	Region Code	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
ATNHPIUS17081A	Jefferson County, IL	17081					68.82	71.68	0.0	0.0	78.46	82.98	76.16	78.77	76.3	77.84	79.7	81.7	81.86	84.87	85.44	91.84	95.15	95.98	97.99	99.27	100.29	100	103.34	104.99	107.32	113.52	120.07	127.57	128.67	129.22	128.45	126.45	126.15	128.46	129.48	128.97	130.63	138.45	136.64	135.25	137.12
ATNHPIUS18077A	Jefferson County, IN	18077												50.44	47.74	0.0	61.35	68.95	62.98	66.77	68.93	73.3	79.08	82.97	87.31	91.3	95.39	100	106.41	108.02	109.36	113.96	118.31	121.65	124.24	125.9	124.32	120.81	119.42	119.02	117.7	117.97	123.93	125.44	130.62	135.75	143.87
ATNHPIUS29099A	Jefferson County, MO	29099	26.65	32.74	37.91	41.64	47.78	50.83	48.3	50.09	53.22	54.63	57.79	60.18	63.53	65.0	66.84	69.07	69.52	71.14	72.52	75.06	80.25	82.93	87.13	90.03	93.99	100	107.17	112.45	116.04	123.71	132.31	138.14	139.68	135.51	129.71	124.32	118.06	115.06	116.38	119.66	122.68	127.33	132.97	139.2	146.77
ATNHPIUS21111A	Jefferson County, KY	21111	28.92	30.02	32.66	36.97	40.93	44.56	43.93	45.6	46.2	46.97	48.91	51.12	53.75	58.08	61.3	63.87	65.92	68.42	71.07	75.47	80.3	83.55	87.76	90.86	94.71	100	104.43	107.55	109.95	114.49	120.22	123.46	125.65	126.53	124.06	122.45	120.15	119.81	121.54	124.64	129.85	136.13	144.13	151.07	156.71
ATNHPIUS42065A	Jefferson County, PA	42065																									100.12	100	94.75	101.33	102.77	112.16	112.15	114.73	123.59	119.23	119.45	118.51	114.51	114.89	119.96	134.53	131.22	128.77	129.32	134.98	
ATNHPIUS22053A	Jefferson Davis Parish, LA	22053																		72.14	67.63	76.23	80.12	87.89	93.13	98.91	98.4	100	106.67	109.95	110.17	114.26	119.85	130.07	135.88	141.93	144.46	142.22	146.0	142.01	150.42	154.33	156.06	165.28	167.76	169.81	175.02
ATNHPIUS18079A	Jennings County, IN	18079												50.89	53.9	50.96	51.32	53.83	63.03	64.88	67.77	76.92	81.4	84.91	90.57	91.15	92.82	100	103.82	104.08	102.91	105.37	109.94	110.65	112.17	111.39	111.89	109.03	106.38	105.81	105.6	107.88	109.34	115.96	115.05	126.33	133.18
ATNHPIUS16053A	Jerome County, ID	16053																		71.13	75.93	79.54	88.28	89.89	96.54	96.5	97.78	100	102.17	103.63	104.65	109.09	120.97	139.05	153.34	147.74	146.01	132.62	115.98	117.8	126.14	123.95	133.49	144.13	150.49	160.01	174.3
ATNHPIUS17083A	Jersey County, IL	17083												56.7	58.87	56.0	65.15	68.2	71.37	70.37	73.05	78.53	85.4	85.37	90.01	90.93	94.33	100	102.02	105.58	105.83	110.43	117.0	123.42	124.65	123.9	121.79	118.63	116.34	115.27	116.62	112.75	114.84	115.49	116.32	119.17	121.05
ATNHPIUS21113A	Jessamine County, KY	21113											60.65	62.97	65.2	65.99	70.5	69.45	70.2	71.84	72.18	74.82	80.12	82.34	86.8	89.52	94.57	100	105.23	106.67	109.73	114.56	121.26	124.97	126.14	124.54	124.05	121.69	119.79	118.23	119.74	120.86	123.23	127.37	133.94	141.55	147.09
ATNHPIUS48249A	Jim Wells County, TX	48249												72.66	70.34	63.99	68.91	0.0	68.11	70.22	69.9	75.26	79.02	83.88	80.87	88.08	90.16	100	102.04	106.17	108.45	112.0	122.56	123.11	129.43	132.08	136.12	130.86	134.3	133.03	141.09	145.56	148.1	145.76	149.44	164.92	175.04
ATNHPIUS17085A	Jo Daviess County, IL	17085												57.95	58.52	58.69	60.89	66.79	69.09	71.31	74.46	78.02	84.28	91.42	92.59	95.65	95.96	100	103.32	105.54	107.91	115.37	121.98	127.98	130.91	130.79	130.47	127.07	124.24	122.96	122.77	120.88	123.84	120.78	125.85	121.32	129.46
ATNHPIUS17087A	Johnson County, IL	17087																						84.06	92.2	93.5	95.75	100	104.83	107.67	111.7	110.41	124.77	127.46	138.89	143.79	137.87	135.21	136.65	138.22	136.79	143.14	149.05	149.88	145.96	141.24	160.64
ATNHPIUS29101A	Johnson County, MO	29101												67.05	71.27	69.59	74.08	73.61	73.1	73.15	75.9	79.96	82.02	85.59	87.01	90.2	94.94	100	103.98	107.58	110.94	115.63	121.37	127.37	129.56	126.99	125.01	121.46	121.27	120.65	121.7	119.5	125.77	130.01	136.36	141.09	154.01
ATNHPIUS18081A	Johnson County, IN	18081	33.09	32.83	35.6	41.79	46.97	50.96	53.82	55.1	52.22	55.96	57.21	59.87	63.7	67.71	71.08	72.89	75.55	77.81	79.97	82.56	86.92	89.91	92.54	95.47	97.02	100	103.0	104.79	105.51	106.41	108.94	109.54	110.22	109.53	107.28	104.85	103.41	101.08	103.37	106.82	110.78	115.07	120.34	131.35	138.73
ATNHPIUS21115A	Johnson County, KY	21115																								99.3	93.73	100	103.95	105.54	108.17	116.67	122.65	125.96	128.09	130.8	128.61	126.12	134.25	133.79	131.62	133.85	129.47	126.82	131.54	131.53	133.15
ATNHPIUS05071A	Johnson County, AR	5071																							99.09	100.54	98.43	100	102.02	105.48	107.49	108.16	115.73	122.28	125.58	132.1	130.92	128.39	128.77	127.34	129.78	129.9	130.31	134.35	138.88	140.35	153.24
ATNHPIUS19103A	Johnson County, IA	19103			39.88	45.78	47.92	48.77	47.51	40.22	54.32	55.44	55.58	55.5	57.37	58.8	63.55	67.25	70.7	72.32	75.72	81.94	86.62	87.85	90.58	93.09	95.53	100	104.71	108.1	111.2	117.64	124.5	127.89	129.97	130.41	131.08	130.18	129.38	130.18	132.81	136.04	139.24	144.31	148.84	155.09	158.95
ATNHPIUS48251A	Johnson County, TX	48251				49.22	53.61	55.18	61.09	65.74	72.4	78.75	77.97	78.57	77.36	70.79	67.94	69.93	71.13	74.05	75.69	78.6	82.09	84.32	87.79	91.01	94.54	100	105.84	107.56	110.62	114.08	117.96	123.28	127.83	128.74	128.41	125.54	122.21	123.07	125.73	134.45	141.79	152.95	167.84	181.54	193.11
ATNHPIUS20091A	Johnson County, KS	20091	30.98	33.62	38.74	44.46	49.15	52.42	53.87	54.74	54.67	56.2	58.08	60.12	62.21	63.9	64.61	64.38	65.07	66.12	67.72	70.92	75.59	78.89	82.83	86.74	92.33	100	105.11	109.79	112.23	116.42	121.66	124.87	127.59	125.51	122.92	120.51	117.24	116.69	119.13	124.28	130.04	138.09	147.7	159.06	166.73
ATNHPIUS56019A	Johnson County, WY	56019																		58.34	66.62	71.64	81.04	85.93	93.07	87.51	94.37	100	108.83	113.34	116.85	122.99	137.65	154.85	174.06	179.68	172.46	159.02	154.61	153.99	160.72	158.42	166.64	173.85	181.77	181.58	188.7
ATNHPIUS37101A	Johnston County, NC	37101											60.48	64.28	65.52	66.41	70.74	71.63	71.97	73.0	74.77	79.56	85.27	87.51	91.64	94.82	97.29	100	103.31	104.4	104.47	105.45	107.62	113.63	118.11	118.19	114.91	111.31	108.26	106.06	106.68	109.7	113.28	117.77	125.58	132.62	141.88
ATNHPIUS13169A	Jones County, GA	13169												73.34	76.45	79.43	79.73	80.9	79.61	81.51	83.54	82.59	85.76	92.36	94.98	96.2	96.71	100	103.52	106.36	108.3	112.23	116.05	123.47	126.99	130.0	122.76	115.03	104.65	101.58	99.47	101.74	102.95	107.69	112.29	114.71	118.48
ATNHPIUS28067A	Jones County, MS	28067												76.76	81.83	78.63	82.69	69.22	73.41	75.49	76.77	76.18	81.66	84.79	88.64	94.17	98.81	100	106.36	109.62	113.12	114.33	120.54	131.93	138.64	144.59	138.38	135.22	131.54	134.26	133.18	134.9	135.0	139.61	142.04	140.98	145.06
ATNHPIUS37103A	Jones County, NC	37103																		80.22	79.75	77.62	86.39	88.51	92.94	92.98	94.31	100	99.03	103.6	104.31	109.76	120.01	128.98	134.81	138.61	134.13	128.78	122.9	114.42	120.41	106.33	110.83	120.0	127.81	115.97	120.06
ATNHPIUS19105A	Jones County, IA	19105																		64.32	68.85	74.55	81.49	85.37	90.76	96.88	96.16	100	106.21	109.73	112.24	117.29	123.19	124.8	127.23	125.02	127.08	126.14	126.9	129.71	129.85	132.23	132.5	137.11	142.27	144.61	152.75
ATNHPIUS41033A	Josephine County, OR	41033		26.47	33.41	40.8	44.68	47.8	39.51	0.0	58.14	52.04	49.37	50.64	49.2	51.86	56.94	63.65	68.08	72.29	76.44	78.77	84.45	86.16	89.21	92.28	95.43	100	107.12	115.06	124.81	149.26	184.89	204.41	198.58	182.88	162.39	140.02	129.61	125.72	130.94	145.56	154.06	165.63	183.14	195.72	204.46
ATNHPIUS49023A	Juab County, UT	49023																		47.91	53.48	64.0	73.56	82.5	89.34	93.87	93.61	100	99.62	99.37	98.72	101.24	103.1	117.73	133.37	135.8	124.97	117.99	109.13	106.98	111.38	119.62	126.08	137.33	151.68	166.27	180.38
ATNHPIUS55057A	Juneau County, WI	55057												52.96	53.06	55.2	58.84	61.65	61.72	61.8	64.35	69.07	71.93	78.99	84.73	87.7	91.4	100	106.08	107.14	112.23	120.44	128.23	137.42	142.31	137.92	132.8	127.42	125.55	121.44	119.51	115.58	120.86	125.41	127.49	132.89	141.94
ATNHPIUS26077A	Kalamazoo County, MI	26077	29.09	29.76	33.32	38.51	44.56	48.58	50.68	48.67	50.31	50.91	51.44	53.13	55.24	59.39	62.69	64.93	67.11	68.65	70.06	73.71	80.06	84.13	89.53	92.47	94.93	100	104.94	108.61	110.84	114.54	118.88	118.92	117.03	112.31	108.76	103.65	101.27	100.64	102.88	106.88	111.23	116.01	122.99	131.68	136.89
ATNHPIUS26079A	Kalkaska County, MI	26079															48.2	51.26	54.8	54.95	57.69	60.99	68.09	72.46	81.42	83.85	91.92	100	106.62	112.73	115.57	122.39	129.37	127.7	129.9	124.11	117.5	108.07	99.75	98.56	99.59	103.59	108.4	113.77	125.7	134.46	143.5
ATNHPIUS27065A	Kanabec County, MN	27065																					74.51	76.5	79.13	83.95	93.69	100	110.42	121.13	124.31	135.79	145.2	150.67	146.64	137.64	126.34	119.41	109.38	103.86	104.09	105.65	110.68	120.51	128.78	136.04	140.8
ATNHPIUS54039A	Kanawha County, WV	54039	40.18	44.59	55.41	57.14	61.6	53.16	65.34	58.24	62.4	62.6	62.92	63.89	65.08	66.2	66.43	66.83	69.6	71.61	75.17	79.62	83.65	87.77	92.25	95.25	96.78	100	102.18	103.6	105.55	108.04	112.02	115.82	118.53	120.77	120.79	120.11	118.5	119.6	120.57	123.22	123.92	124.05	122.93	126.0	124.84
ATNHPIUS27067A	Kandiyohi County, MN	27067			45.84	54.81	55.36	0.0	57.62	0.0	62.64	61.71	62.05	64.74	63.23	61.88	65.47	66.87	69.21	70.98	74.12	74.52	82.01	85.4	90.77	93.14	96.34	100	106.53	111.55	115.9	128.09	138.73	146.5	150.06	148.77	144.87	140.57	135.33	135.86	137.87	138.47	140.33	144.87	147.69	151.32	157.09
ATNHPIUS17089A	Kane County, IL	17089	27.62	31.79	34.13	39.13	43.35	44.93	48.87	46.02	44.6	47.2	49.57	52.69	57.28	63.64	69.48	73.74	75.88	77.69	79.37	81.21	84.18	86.36	88.42	90.6	93.36	100	105.7	111.29	115.67	124.76	135.55	142.88	143.6	137.07	123.57	112.24	104.05	98.61	99.41	104.91	108.85	113.18	118.59	123.56	126.64
ATNHPIUS49025A	Kane County, UT	49025																	63.5	61.95	66.49	75.1	82.46	86.66	93.32	95.57	98.57	100	102.75	107.76	111.32	121.71	153.15	179.3	200.39	195.82	182.38	172.48	150.25	144.9	145.51	145.91	155.09	169.51	179.66	198.7	230.54
ATNHPIUS17091A	Kankakee County, IL	17091					47.18	50.77	35.19	0.0	51.23	48.49	46.97	50.25	52.45	57.29	62.15	68.69	73.89	76.44	80.16	84.21	89.08	92.73	94.47	95.85	97.44	100	102.54	104.14	106.3	112.03	121.25	129.38	133.33	132.51	128.64	121.95	117.51	110.46	110.68	109.46	111.2	113.34	114.81	119.71	123.7
ATNHPIUS15007A	Kauai County, HI	15007										53.09	54.21	55.57	57.95	64.61	78.64	89.86	102.49	101.56	101.37	105.58	102.42	100.59	95.48	95.47	95.18	100	107.97	119.18	137.25	175.97	222.92	245.6	245.85	233.95	205.91	182.3	171.07	172.61	182.47	205.49	213.22	225.99	235.33	252.8	269.64
ATNHPIUS48257A	Kaufman County, TX	48257									70.34	74.15	78.9	80.56	80.0	71.45	73.78	72.7	74.42	74.9	76.23	77.27	79.02	82.96	85.83	88.57	92.87	100	105.81	108.79	110.94	113.05	115.32	119.24	121.14	117.65	115.97	114.37	114.34	110.73	114.04	123.97	130.38	141.75	160.6	171.06	178.97
ATNHPIUS40071A	Kay County, OK	40071			56.69	62.78	67.98	80.74	84.63	88.68	95.97	94.05	87.87	84.78	81.98	77.74	79.76	80.58	85.29	88.21	88.93	89.26	89.75	88.18	88.31	92.13	93.87	100	104.36	109.22	111.51	112.56	119.23	125.91	129.81	131.93	127.63	113.23	112.35	117.33	122.97	130.34	128.96	133.66	141.25	138.8	141.63
ATNHPIUS31099A	Kearney County, NE	31099																						88.59	95.08	99.09	104.9	100	102.49	106.18	109.01	110.27	118.62	117.99	128.65	126.74	127.28	124.6	129.6	131.91	137.68	145.03	151.69	165.86	168.87	173.32	177.44
ATNHPIUS20093A	Kearny County, KS	20093																			71.63	95.1	84.72	90.83	94.12	90.42	96.02	100	106.28	99.5	102.24	92.95	99.1	95.79	107.8	112.89	113.31	120.74	122.92	112.37	108.97	122.65	129.31	125.92	133.52	144.83	146.82
ATNHPIUS31101A	Keith County, NE	31101																							88.41	85.68	94.4	100	103.54	107.95	105.06	107.03	107.91	107.61	116.2	117.61	114.22	117.9	115.3	117.42	121.82	125.59	136.02	138.6	145.53	154.12	157.39
ATNHPIUS02122A	Kenai Peninsula Borough, AK	2122										90.04	85.64	91.21	72.52	79.66	71.33	69.52	78.94	81.81	83.7	86.72	88.73	91.97	94.11	97.25	100.07	100	105.2	106.53	108.43	114.95	127.81	139.84	149.69	153.88	152.78	150.73	150.62	148.53	152.97	153.32	162.91	166.15	167.53	175.28	174.51
ATNHPIUS48259A	Kendall County, TX	48259												72.38	72.53	63.25	65.7	62.38	62.11	70.26	73.19	79.16	85.31	86.32	88.56	94.69	96.88	100	105.9	108.51	113.12	119.25	132.41	142.18	155.05	155.6	154.45	148.47	150.03	149.13	151.48	162.61	169.91	172.43	197.49	201.36	212.21
ATNHPIUS17093A	Kendall County, IL	17093				42.42	45.72	49.07	51.14	86.52	53.41	47.63	49.12	51.77	56.33	62.49	69.24	74.14	76.68	78.56	80.76	82.59	86.08	87.73	89.23	91.62	94.06	100	104.71	109.76	113.76	122.21	133.82	140.67	142.12	136.28	122.45	109.8	101.12	94.86	97.44	103.3	106.35	111.6	116.76	124.4	127.4
ATNHPIUS23011A	Kennebec County, ME	23011										64.79	69.35	72.22	80.15	91.29	96.48	97.47	98.29	97.48	96.53	94.01	93.54	94.72	92.84	95.87	96.42	100	104.01	109.38	114.87	130.01	143.53	152.08	155.73	154.26	148.44	143.5	139.85	137.6	136.23	136.47	137.95	142.45	141.68	151.42	157.47
ATNHPIUS55059A	Kenosha County, WI	55059		28.57	32.01	38.4	41.92	46.8	44.52	43.77	46.75	40.28	45.05	46.61	48.35	54.85	58.91	64.55	68.45	71.06	73.85	76.36	81.4	83.75	87.47	90.98	94.26	100	105.05	109.91	114.01	123.21	134.69	139.31	141.04	138.18	129.68	119.17	110.98	104.63	103.2	106.6	110.29	115.47	123.9	134.18	141.09
ATNHPIUS10001A	Kent County, DE	10001									54.48	58.53	61.41	65.38	70.19	76.29	81.02	85.95	88.87	89.1	91.19	90.04	90.48	92.1	94.66	96.19	97.56	100	105.83	110.61	114.96	128.82	151.54	167.88	174.64	170.4	156.19	145.21	136.98	132.65	133.31	135.36	139.15	145.1	147.2	151.36	157.48
ATNHPIUS24029A	Kent County, MD	24029																	81.68	87.6	87.18	86.25	85.7	85.59	91.06	92.95	95.88	100	108.72	117.13	123.07	143.93	172.12	190.01	192.88	186.85	172.39	156.6	152.44	149.83	144.08	138.68	139.02	141.62	151.87	150.79	158.19
ATNHPIUS44003A	Kent County, RI	44003	25.83	26.68	27.82	31.53	35.25	37.54	39.95	41.64	44.34	46.3	51.75	61.24	77.94	91.1	95.39	93.87	91.48	88.73	88.06	86.31	86.02	85.33	85.92	87.92	90.73	100	111.0	126.67	141.09	168.56	192.62	199.47	194.46	177.25	158.67	151.14	143.49	137.33	137.18	141.16	146.95	155.08	166.56	175.83	182.77
ATNHPIUS26081A	Kent County, MI	26081	32.03	25.67	28.76	32.98	38.18	41.01	43.85	46.0	45.87	46.39	48.76	51.16	54.55	59.57	64.0	66.55	68.31	69.28	69.76	72.22	77.07	81.24	86.3	89.59	94.1	100	104.7	107.99	109.95	113.44	117.5	116.27	113.3	107.74	100.04	95.73	92.83	92.49	96.58	104.71	111.18	120.66	131.94	143.45	152.47
ATNHPIUS21117A	Kenton County, KY	21117	29.45	31.54	36.26	41.38	46.19	46.14	52.59	52.37	52.24	54.17	54.52	55.78	59.03	62.8	67.01	69.29	71.4	73.87	75.98	78.99	82.54	85.94	88.76	92.37	95.34	100	104.2	106.74	108.62	112.86	118.22	119.94	121.16	119.79	117.92	114.91	110.61	110.48	110.69	112.73	114.81	120.22	125.83	132.88	140.28
ATNHPIUS06029A	Kern County, CA	6029	33.14	40.16	46.92	53.97	60.52	65.45	71.03	75.18	76.45	77.59	79.67	82.0	81.15	82.27	86.17	92.58	97.65	100.68	99.69	97.02	93.52	93.05	92.2	96.27	96.84	100	107.34	117.05	129.93	162.83	216.21	248.78	237.15	182.47	142.06	132.35	122.49	126.17	142.97	162.55	169.99	175.26	182.86	192.79	202.36
ATNHPIUS48265A	Kerr County, TX	48265		38.62	38.13	42.26	61.54	58.17	0.0	0.0	75.89	75.65	77.05	81.73	78.4	68.62	64.03	64.54	65.64	69.7	72.9	76.4	83.28	84.87	88.11	89.82	93.95	100	102.74	104.87	108.89	112.66	121.36	134.01	142.93	144.92	143.18	140.57	137.5	136.94	138.07	138.35	147.52	153.94	168.08	180.58	191.12
ATNHPIUS45055A	Kershaw County, SC	45055									54.5	57.33	59.82	62.71	65.49	67.62	71.15	73.66	75.17	76.52	77.39	78.3	82.08	84.88	88.41	90.93	95.26	100	105.3	107.21	108.42	114.37	120.24	126.12	130.49	133.1	128.82	124.97	120.21	116.11	116.62	116.92	119.09	120.35	122.45	129.06	133.4
ATNHPIUS02130A	Ketchikan Gateway Borough, AK	2130											67.36	66.29	0.0	63.67	69.79	71.88	80.98	81.54	84.57	89.35	100.04	101.84	97.68	102.28	106.45	100	104.81	105.87	105.36	109.84	119.03	135.31	145.86	148.58	150.54	145.67	149.52	149.21	152.2	159.11	167.26	167.41	169.84	180.88	195.69
ATNHPIUS55061A	Kewaunee County, WI	55061												54.67	55.72	53.07	57.05	57.11	59.59	62.7	63.45	70.44	76.23	82.46	86.19	88.53	96.51	100	105.45	108.08	110.76	114.68	118.73	127.47	127.75	128.28	122.77	117.09	115.53	112.97	111.42	113.91	113.53	117.92	126.87	130.17	140.52
ATNHPIUS31105A	Kimball County, NE	31105																		68.1	77.14	62.93	80.31	0.0	84.76	86.71	84.39	100	100.65	107.48	108.57	108.94	99.22	114.54	126.01	130.53	144.56	136.55	114.49	137.47	136.75	136.63	135.62	115.83	142.65	149.82	164.85
ATNHPIUS53033A	King County, WA	53033	15.7	17.61	20.81	25.95	30.13	33.79	35.56	35.79	35.75	36.79	37.73	38.67	40.31	43.5	51.59	63.37	64.97	65.67	66.25	67.89	69.85	72.19	77.24	84.02	90.53	100	106.05	110.38	113.38	122.97	142.56	164.89	177.63	172.46	153.29	141.75	133.03	131.78	141.49	156.56	168.55	190.56	215.34	236.54	239.5
ATNHPIUS51099A	King George County, VA	51099																			93.47	87.99	89.02	93.32	93.25	96.92	97.15	100	106.52	116.04	125.65	144.15	181.86	204.25	202.48	188.4	167.44	150.17	144.91	144.07	147.38	153.87	159.02	162.11	172.49	169.99	180.14
ATNHPIUS51101A	King William County, VA	51101																	71.22	74.63	75.26	80.81	80.12	81.27	85.78	88.45	94.07	100	102.11	108.49	111.2	120.64	141.22	158.54	170.39	165.02	155.4	145.04	132.14	134.12	130.65	138.42	134.48	137.79	144.9	148.69	151.47
ATNHPIUS40073A	Kingfisher County, OK	40073												79.66	71.65	61.62	68.28	60.51	73.66	66.62	75.72	77.71	80.96	86.61	93.7	92.15	101.38	100	107.3	113.16	116.18	123.72	126.01	139.24	139.75	144.46	146.31	143.34	144.72	149.31	158.82	162.1	170.06	180.61	182.5	188.03	203.89
ATNHPIUS20095A	Kingman County, KS	20095																								91.57	92.83	100	102.73	106.69	105.3	107.75	106.21	117.69	113.77	120.16	116.18	118.37	110.52	114.06	111.0	102.85	118.32	110.8	129.09	129.31	124.4
ATNHPIUS36047A	Kings County, NY	36047	18.78	18.45	20.17	20.74	21.51	22.98	26.37	29.62	33.44	38.91	48.16	58.09	68.9	77.26	77.65	76.16	73.1	73.3	72.5	72.95	73.38	74.83	76.81	81.25	88.2	100	110.44	120.37	130.66	150.36	179.34	201.07	210.7	206.78	194.04	189.59	189.08	190.84	196.08	206.55	225.38	244.33	263.44	281.32	295.21
ATNHPIUS06031A	Kings County, CA	6031	27.93	34.68	38.41	45.11	53.15	57.16	63.1	69.89	65.05	67.91	67.21	68.41	69.61	70.76	77.04	82.58	88.4	92.47	94.52	94.77	97.41	96.94	97.6	98.12	99.12	100	107.46	113.79	122.96	151.48	194.41	217.75	212.61	185.45	152.18	143.19	131.08	128.57	132.82	146.85	153.59	166.26	177.81	187.75	194.85
ATNHPIUS08063A	Kit Carson County, CO	8063																			66.73	77.8	86.79	81.54	89.55	94.4	99.58	100	106.23	110.56	111.05	114.87	121.22	126.49	124.53	124.43	119.13	122.92	122.57	117.63	129.47	123.47	134.88	141.34	148.07	153.23	157.23
ATNHPIUS53035A	Kitsap County, WA	53035		27.66	30.75	34.58	39.95	44.95	49.95	51.85	49.16	49.98	50.22	50.02	50.68	51.77	56.94	66.36	74.38	77.86	81.27	83.55	85.63	87.33	88.21	91.16	94.32	100	106.03	111.7	116.89	131.23	156.5	182.88	192.74	186.18	167.24	155.27	146.71	139.75	140.95	147.53	159.93	175.37	193.41	214.75	229.32
ATNHPIUS53037A	Kittitas County, WA	53037																51.51	59.81	67.09	75.39	80.35	89.18	88.22	88.87	92.81	96.69	100	105.3	108.99	112.64	123.75	140.08	162.86	173.47	171.46	159.63	147.31	136.03	133.1	136.18	139.03	145.26	156.71	169.86	188.69	200.18
ATNHPIUS41035A	Klamath County, OR	41035					52.09	47.38	0.0	0.0	0.0	0.0	0.0	48.35	53.0	55.88	59.23	58.67	62.69	67.52	69.65	77.54	82.66	86.77	89.83	92.41	96.23	100	103.78	108.58	113.28	123.96	154.39	179.28	187.63	172.37	157.6	138.34	123.36	118.49	123.23	128.34	134.2	140.63	150.57	160.59	171.48
ATNHPIUS48273A	Kleberg County, TX	48273												84.58	84.55	88.67	71.92	79.59	59.04	76.85	84.28	86.68	87.21	92.88	97.94	97.89	97.43	100	105.67	112.4	108.48	113.7	121.56	125.53	140.21	148.64	140.43	146.7	145.38	148.78	149.16	159.08	152.57	156.62	159.66	170.08	169.71
ATNHPIUS53039A	Klickitat County, WA	53039																	60.2	62.91	66.24	75.19	78.88	86.71	92.99	98.11	99.2	100	104.85	106.46	109.8	115.75	132.85	159.39	171.81	171.75	163.72	154.17	139.4	138.28	141.91	147.55	158.27	167.85	188.52	200.51	209.8
ATNHPIUS18083A	Knox County, IN	18083												68.15	67.86	67.82	71.23	67.04	73.71	75.47	78.14	81.67	88.47	89.1	92.46	94.05	96.65	100	103.35	103.73	103.47	106.46	109.5	111.94	115.35	115.33	115.39	114.39	115.83	117.16	118.64	121.19	124.5	125.64	130.4	132.57	137.67
ATNHPIUS23013A	Knox County, ME	23013												55.92	62.83	74.94	75.57	74.98	74.18	72.76	73.38	76.32	80.42	79.89	84.94	87.22	91.54	100	108.74	117.71	125.08	140.82	159.3	160.95	162.99	163.68	154.28	148.23	146.92	139.43	141.05	143.68	144.87	148.56	153.03	160.44	162.67
ATNHPIUS47093A	Knox County, TN	47093	33.13	35.56	47.4	44.01	49.95	53.81	57.18	59.71	59.43	60.14	61.34	63.73	67.07	69.9	72.19	73.87	75.38	77.48	80.08	82.99	86.24	89.21	91.79	94.64	96.51	100	104.39	107.34	110.51	116.5	125.72	135.61	141.73	141.89	139.4	135.8	132.67	132.15	133.89	138.0	141.29	146.88	153.9	164.65	174.65
ATNHPIUS39083A	Knox County, OH	39083	29.39	32.84	34.39	36.33	42.11	46.11	0.0	42.71	45.42	45.02	45.3	46.75	49.04	50.56	55.73	57.43	61.86	64.16	67.74	72.39	79.58	83.64	87.19	91.67	95.83	100	104.91	107.69	110.6	114.78	117.46	121.56	122.05	121.02	115.53	111.81	108.93	106.63	107.37	109.77	112.92	119.39	123.76	129.36	138.79
ATNHPIUS17095A	Knox County, IL	17095		47.81	54.27	63.12	66.62	59.63	0.0	0.0	53.93	49.19	55.41	54.21	55.15	55.65	55.93	60.31	64.13	67.03	70.04	73.76	78.59	81.53	85.73	90.89	93.58	100	101.96	104.33	103.44	102.74	106.45	111.28	114.48	113.52	113.37	113.69	111.68	112.32	112.55	112.66	113.07	115.69	113.81	118.73	117.94
ATNHPIUS02150A	Kodiak Island Borough, AK	2150												73.36	75.31	71.91	80.31	0.0	85.99	85.71	90.86	95.33	96.66	98.05	100.13	102.56	104.9	100	108.14	108.42	109.31	115.3	127.9	137.85	152.63	157.77	160.86	160.69	162.75	174.46	174.51	180.27	184.61	185.92	190.42	199.79	204.28
ATNHPIUS27071A	Koochiching County, MN	27071																		85.01	86.05	90.59	89.92	89.17	89.15	90.69	94.68	100	102.75	107.82	110.11	119.68	128.72	137.76	142.04	144.61	136.25	135.74	135.49	137.49	140.17	130.93	142.35	146.96	145.14	153.28	156.54
ATNHPIUS16055A	Kootenai County, ID	16055			33.02	38.89	46.87	53.23	57.71	49.27	55.79	52.28	53.17	54.14	54.51	53.95	57.84	62.47	70.06	76.28	86.09	89.89	94.01	96.21	96.53	99.12	100.2	100	104.13	106.99	110.08	123.42	158.36	184.15	187.8	181.37	166.14	146.63	134.68	132.59	140.57	152.78	160.64	174.77	193.31	216.7	239.49
